ID_CP,COD_POSTAL,CODIGO_INE,RentMedPer_count,RentMedPer_min,RentMedPer_max,RentMedPer_mean,RentMedHog_count,RentMedHog_min,RentMedHog_max,RentMedHog_mean,NPRO,NMUN
150170000003,"15668",15017,7,12190.000000,16189.000000,14773.285714,7,30262.000000,42614.000000,38397.285714,"Coruña, A",Cambre
150170000004,"15650",15017,5,14392.000000,16697.000000,15533.000000,5,36690.000000,43351.000000,40697.000000,"Coruña, A",Cambre
150170000005,"15669",15017,5,13694.000000,16189.000000,15112.200000,5,34608.000000,42614.000000,39555.400000,"Coruña, A",Cambre
150170000006,"15679",15017,9,12927.000000,29982.000000,17337.666667,9,30941.000000,87847.000000,45471.444444,"Coruña, A",Cambre
150450000002,"15256",15045,3,11792.000000,13375.000000,12324.333333,3,31746.000000,36700.000000,33775.666667,"Coruña, A",Mazaricos
150460000001,"15805",15046,1,11792.000000,11792.000000,11792.000000,1,26580.000000,26580.000000,26580.000000,"Coruña, A",Melide
150470000003,"15685",15047,4,12522.000000,13334.000000,12905.250000,4,31617.000000,35356.000000,33320.250000,"Coruña, A",Mesía
150620000002,"15230",15062,5,12030.000000,12545.000000,12255.000000,5,26837.000000,30351.000000,29073.400000,"Coruña, A",Outes
150080000004,"15167",15008,3,14195.000000,17963.000000,16070.000000,3,37206.000000,44414.000000,40927.666667,"Coruña, A",Bergondo
150090000001,"15300",15009,7,11742.000000,14559.000000,13623.000000,7,24715.000000,36118.000000,31699.571429,"Coruña, A",Betanzos
150650000002,"15915",15065,5,12063.000000,15785.000000,13111.600000,5,31572.000000,41487.000000,35610.600000,"Coruña, A",Padrón
150760000002,"15576",15076,3,13133.000000,14256.000000,13666.333333,3,30475.000000,36540.000000,32725.666667,"Coruña, A",San Sadurniño
150760000003,"15560",15076,2,13133.000000,13610.000000,13371.500000,2,30475.000000,31162.000000,30818.500000,"Coruña, A",San Sadurniño
150910000003,"15616",15091,3,11909.000000,14267.000000,13218.333333,3,30933.000000,36476.000000,34002.000000,"Coruña, A",Vilarmaior
150930000003,"15857",15093,3,12229.000000,12417.000000,12330.333333,3,32966.000000,36881.000000,35048.666667,"Coruña, A",Zas
150910000001,"15615",15091,4,11909.000000,14267.000000,13167.000000,4,30933.000000,36476.000000,33691.250000,"Coruña, A",Vilarmaior
150910000002,"15637",15091,2,12940.000000,14267.000000,13603.500000,2,34202.000000,34597.000000,34399.500000,"Coruña, A",Vilarmaior
150880000001,"15871",15088,8,12348.000000,13321.000000,12791.875000,8,32258.000000,38005.000000,34122.375000,"Coruña, A",Val do Dubra
150880000002,"15872",15088,1,12348.000000,12348.000000,12348.000000,1,33297.000000,33297.000000,33297.000000,"Coruña, A",Val do Dubra
150890000001,"15880",15089,7,11273.000000,13770.000000,12613.142857,7,29165.000000,38987.000000,34590.285714,"Coruña, A",Vedra
150920000001,"15126",15092,8,11407.000000,12740.000000,12096.125000,8,29597.000000,37835.000000,32541.125000,"Coruña, A",Vimianzo
150920000002,"15128",15092,4,10522.000000,12557.000000,11737.500000,4,23915.000000,35755.000000,30288.250000,"Coruña, A",Vimianzo
150920000003,"15150",15092,4,11534.000000,12458.000000,12149.750000,4,29765.000000,33984.000000,32657.250000,"Coruña, A",Vimianzo
150920000004,"15127",15092,7,11407.000000,13397.000000,12446.428571,7,29597.000000,37835.000000,34612.142857,"Coruña, A",Vimianzo
150930000001,"15858",15093,2,12229.000000,12417.000000,12323.000000,2,32966.000000,36881.000000,34923.500000,"Coruña, A",Zas
150930000002,"15859",15093,3,12229.000000,12417.000000,12341.333333,3,32966.000000,36881.000000,34587.000000,"Coruña, A",Zas
150930000006,"15656",15093,6,11310.000000,12560.000000,11953.666667,6,28146.000000,36306.000000,31848.666667,"Coruña, A",Zas
150930000007,"15855",15093,4,11534.000000,12527.000000,12158.750000,4,29765.000000,36306.000000,33584.000000,"Coruña, A",Zas
150930000008,"15150",15093,3,11534.000000,12378.000000,12047.000000,3,29765.000000,33914.000000,32215.000000,"Coruña, A",Zas
150930000009,"15850",15093,2,11534.000000,12229.000000,11881.500000,2,29765.000000,32966.000000,31365.500000,"Coruña, A",Zas
150930000010,"15856",15093,2,12229.000000,12417.000000,12323.000000,2,32966.000000,36881.000000,34923.500000,"Coruña, A",Zas
159010000001,"15360",15901,2,11514.000000,11742.000000,11628.000000,2,24108.000000,26559.000000,25333.500000,"Coruña, A",Cariño
150930000004,"15851",15093,6,11534.000000,12962.000000,12155.666667,6,29765.000000,33984.000000,32156.833333,"Coruña, A",Zas
150930000005,"15150",15093,4,11534.000000,12962.000000,12333.000000,4,29765.000000,33984.000000,32761.500000,"Coruña, A",Zas
150150000001,"15611",15015,3,13479.000000,15841.000000,14267.333333,3,32670.000000,37502.000000,35549.333333,"Coruña, A",Cabanas
159010000002,"15366",15901,3,11219.000000,12539.000000,11988.666667,3,22942.000000,27684.000000,25112.333333,"Coruña, A",Cariño
150160000001,"15121",15016,6,10379.000000,11848.000000,11069.666667,6,23915.000000,30180.000000,26920.500000,"Coruña, A",Camariñas
150190000004,"15106",15019,9,9205.000000,12663.000000,11539.555556,9,23442.000000,32373.000000,29632.777778,"Coruña, A",Carballo
150160000002,"15123",15016,2,10760.000000,10963.000000,10861.500000,2,23887.000000,28027.000000,25957.000000,"Coruña, A",Camariñas
150170000001,"15659",15017,5,14392.000000,15805.000000,15113.800000,5,36690.000000,42055.000000,40059.800000,"Coruña, A",Cambre
150170000002,"15669",15017,4,13796.000000,15481.000000,14543.500000,4,35515.000000,41810.000000,37467.000000,"Coruña, A",Cambre
150190000001,"15107",15019,9,11260.000000,13183.000000,12373.777778,9,28435.000000,36501.000000,31612.444444,"Coruña, A",Carballo
150190000002,"15109",15019,3,12925.000000,14076.000000,13641.333333,3,30617.000000,33210.000000,31705.333333,"Coruña, A",Carballo
150190000003,"15105",15019,6,12268.000000,14076.000000,13145.666667,6,30298.000000,36501.000000,32315.166667,"Coruña, A",Carballo
150190000005,"15109",15019,12,9205.000000,13266.000000,11748.416667,12,23442.000000,34540.000000,30362.583333,"Coruña, A",Carballo
150190000006,"15102",15019,9,9205.000000,13360.000000,11670.888889,9,23442.000000,32373.000000,29330.222222,"Coruña, A",Carballo
150190000007,"15100",15019,15,10898.000000,15842.000000,12516.200000,15,26765.000000,37494.000000,30917.200000,"Coruña, A",Carballo
150200000001,"15292",15020,2,11735.000000,11878.000000,11806.500000,2,27175.000000,29808.000000,28491.500000,"Coruña, A",Carnota
150200000002,"15296",15020,3,11197.000000,12353.000000,11878.333333,3,26689.000000,31526.000000,28516.333333,"Coruña, A",Carnota
150200000003,"15293",15020,6,10939.000000,12241.000000,11660.000000,6,26527.000000,29808.000000,28027.000000,"Coruña, A",Carnota
150210000001,"15184",15021,2,12889.000000,13334.000000,13111.500000,2,33130.000000,35356.000000,34243.000000,"Coruña, A",Carral
150210000002,"15185",15021,3,12976.000000,14003.000000,13437.666667,3,26055.000000,33130.000000,30442.333333,"Coruña, A",Carral
150210000003,"15175",15021,11,12126.000000,15481.000000,13907.636364,11,26055.000000,41810.000000,34746.909091,"Coruña, A",Carral
150650000003,"15910",15065,6,11814.000000,13757.000000,12444.666667,6,31039.000000,37196.000000,33872.000000,"Coruña, A",Padrón
150720000001,"15984",15072,9,11068.000000,12779.000000,11850.333333,9,29886.000000,35365.000000,33136.777778,"Coruña, A",Rianxo
150740000001,"15912",15074,5,11356.000000,12794.000000,12196.000000,5,32139.000000,37907.000000,35120.000000,"Coruña, A",Rois
150440000001,"15339",15044,5,12490.000000,16044.000000,13497.000000,5,25148.000000,36830.000000,29035.600000,"Coruña, A",Mañón
150790000001,"15808",15079,8,10695.000000,12642.000000,11660.500000,8,20372.000000,31849.000000,26629.375000,"Coruña, A",Santiso
150760000001,"15562",15076,4,12667.000000,13610.000000,13159.000000,4,27715.000000,31162.000000,29463.750000,"Coruña, A",San Sadurniño
150780000001,"15898",15078,15,12348.000000,21668.000000,15021.466667,15,30436.000000,51381.000000,38447.600000,"Coruña, A",Santiago de Compostela
150810000001,"15565",15081,3,13005.000000,13610.000000,13280.333333,3,28503.000000,30475.000000,29276.666667,"Coruña, A","Somozas, As"
150070000001,"15863",15007,6,11806.000000,13757.000000,12605.166667,6,30797.000000,40735.000000,34166.166667,"Coruña, A","Baña, A"
150580000004,"15172",15058,8,13742.000000,29982.000000,19558.750000,8,31707.000000,87847.000000,51366.500000,"Coruña, A",Oleiros
150590000001,"15685",15059,4,11909.000000,13579.000000,12730.750000,4,33969.000000,37523.000000,35697.250000,"Coruña, A",Ordes
150500000001,"15315",15050,7,11321.000000,15619.000000,12938.428571,7,28851.000000,40308.000000,32192.142857,"Coruña, A",Monfero
150580000001,"15179",15058,11,16076.000000,29982.000000,20113.363636,11,36154.000000,87847.000000,55832.181818,"Coruña, A",Oleiros
150580000002,"15173",15058,7,16076.000000,21026.000000,17794.714286,7,43351.000000,66628.000000,50714.285714,"Coruña, A",Oleiros
150580000003,"15171",15058,6,15662.000000,19623.000000,16944.166667,6,40742.000000,57360.000000,46594.500000,"Coruña, A",Oleiros
150590000002,"15685",15059,7,11934.000000,13606.000000,12936.285714,7,31617.000000,36527.000000,34129.285714,"Coruña, A",Ordes
150540000001,"15540",15054,5,11853.000000,15191.000000,13494.600000,5,27473.000000,37431.000000,32938.200000,"Coruña, A",Narón
150020000001,"15220",15002,12,12869.000000,20817.000000,15136.833333,12,29404.000000,62306.000000,41163.083333,"Coruña, A",Ames
150040000002,"15623",15004,3,13087.000000,16241.000000,14528.666667,3,31553.000000,35641.000000,33596.333333,"Coruña, A",Ares
150020000002,"15229",15002,9,12160.000000,18990.000000,14199.666667,9,29404.000000,50937.000000,37592.888889,"Coruña, A",Ames
150020000003,"15864",15002,7,11265.000000,13800.000000,12623.285714,7,27722.000000,38005.000000,32861.714286,"Coruña, A",Ames
150020000004,"15870",15002,7,12348.000000,18990.000000,14120.000000,7,32401.000000,50937.000000,37518.714286,"Coruña, A",Ames
150040000001,"15623",15004,,,,,,,,,,
150590000003,"15689",15059,5,11934.000000,13579.000000,12760.000000,5,31617.000000,37523.000000,34811.800000,"Coruña, A",Ordes
150590000004,"15684",15059,3,12718.000000,13393.000000,13010.333333,3,34246.000000,36527.000000,35356.000000,"Coruña, A",Ordes
150590000005,"15687",15059,6,11909.000000,13393.000000,12424.166667,6,30425.000000,36527.000000,34053.666667,"Coruña, A",Ordes
150600000001,"15888",15060,6,11816.000000,14140.000000,13183.166667,6,29013.000000,40219.000000,34478.333333,"Coruña, A",Oroso
150610000001,"15330",15061,2,13241.000000,14096.000000,13668.500000,2,27373.000000,33037.000000,30205.000000,"Coruña, A",Ortigueira
150610000002,"15367",15061,3,11219.000000,12539.000000,11988.666667,3,22942.000000,27684.000000,25112.333333,"Coruña, A",Ortigueira
150610000003,"15349",15061,4,10273.000000,12208.000000,11161.000000,4,22587.000000,24769.000000,23972.000000,"Coruña, A",Ortigueira
150610000004,"15340",15061,2,11420.000000,12208.000000,11814.000000,2,24711.000000,24769.000000,24740.000000,"Coruña, A",Ortigueira
150610000005,"15368",15061,2,11420.000000,12208.000000,11814.000000,2,24711.000000,24769.000000,24740.000000,"Coruña, A",Ortigueira
150610000006,"15338",15061,6,10743.000000,16044.000000,12708.000000,6,23821.000000,36830.000000,27647.166667,"Coruña, A",Ortigueira
150610000007,"15332",15061,1,13715.000000,13715.000000,13715.000000,1,27627.000000,27627.000000,27627.000000,"Coruña, A",Ortigueira
150060000001,"15810",15006,2,12861.000000,13627.000000,13244.000000,2,30813.000000,31416.000000,31114.500000,"Coruña, A",Arzúa
150040000003,"15625",15004,1,13577.000000,13577.000000,13577.000000,1,31555.000000,31555.000000,31555.000000,"Coruña, A",Ares
150050000001,"15141",15005,8,11490.000000,17745.000000,12861.625000,8,27571.000000,46429.000000,32810.375000,"Coruña, A",Arteixo
150620000003,"15286",15062,6,11806.000000,13089.000000,12539.166667,6,29635.000000,33493.000000,31786.833333,"Coruña, A",Outes
150050000002,"15144",15005,8,12236.000000,15545.000000,13890.250000,8,30936.000000,42061.000000,34537.125000,"Coruña, A",Arteixo
150050000003,"15142",15005,12,11490.000000,17745.000000,13642.750000,12,28562.000000,46429.000000,35282.083333,"Coruña, A",Arteixo
150630000001,"15387",15063,2,12946.000000,14248.000000,13597.000000,2,29642.000000,31726.000000,30684.000000,"Coruña, A",Oza-Cesuras
150050000004,"15142",15005,2,11490.000000,11633.000000,11561.500000,2,27571.000000,28562.000000,28066.500000,"Coruña, A",Arteixo
150050000005,"15140",15005,,,,,,,,,,
150050000006,"15140",15005,8,11208.000000,13592.000000,12124.750000,8,26876.000000,36189.000000,30254.500000,"Coruña, A",Arteixo
150060000002,"15826",15006,2,11044.000000,12642.000000,11843.000000,2,26057.000000,31317.000000,28687.000000,"Coruña, A",Arzúa
150070000002,"15862",15007,3,11265.000000,13030.000000,12322.666667,3,27722.000000,34326.000000,31900.000000,"Coruña, A","Baña, A"
150610000008,"15332",15061,5,11420.000000,14096.000000,13060.000000,5,24769.000000,33037.000000,27941.200000,"Coruña, A",Ortigueira
150610000009,"15338",15061,1,11420.000000,11420.000000,11420.000000,1,24769.000000,24769.000000,24769.000000,"Coruña, A",Ortigueira
150620000001,"15239",15062,5,11792.000000,12545.000000,12174.000000,5,28555.000000,32881.000000,30450.200000,"Coruña, A",Outes
150620000004,"15288",15062,4,12030.000000,12681.000000,12269.500000,4,26837.000000,30790.000000,29042.750000,"Coruña, A",Outes
150620000005,"15287",15062,5,12030.000000,12681.000000,12282.200000,5,26837.000000,30790.000000,29304.400000,"Coruña, A",Outes
150620000006,"15236",15062,5,12030.000000,12681.000000,12440.600000,5,28890.000000,33092.000000,30551.600000,"Coruña, A",Outes
150630000002,"15389",15063,8,11927.000000,14517.000000,13668.750000,8,28133.000000,37922.000000,33684.250000,"Coruña, A",Oza-Cesuras
150070000004,"15839",15007,6,11265.000000,13142.000000,12431.500000,6,27722.000000,38005.000000,33332.500000,"Coruña, A","Baña, A"
150070000003,"15862",15007,6,12003.000000,13757.000000,12647.500000,6,30134.000000,40735.000000,34263.500000,"Coruña, A","Baña, A"
150080000001,"15319",15008,5,13015.000000,16061.000000,14694.000000,5,34663.000000,42044.000000,37853.800000,"Coruña, A",Bergondo
150100000001,"15818",15010,5,11913.000000,13257.000000,12425.800000,5,28804.000000,29743.000000,29178.200000,"Coruña, A",Boimorto
150650000004,"15917",15065,10,11814.000000,15785.000000,12812.700000,10,31039.000000,41487.000000,34865.600000,"Coruña, A",Padrón
150100000002,"15817",15010,5,11044.000000,12538.000000,12032.000000,5,26057.000000,34189.000000,29655.200000,"Coruña, A",Boimorto
150110000001,"15992",15011,7,11157.000000,16571.000000,12566.714286,7,27697.000000,42393.000000,32909.142857,"Coruña, A",Boiro
150110000002,"15930",15011,6,12289.000000,16571.000000,13570.000000,6,29795.000000,42393.000000,33644.000000,"Coruña, A",Boiro
150650000005,"15900",15065,5,11964.000000,15785.000000,13481.000000,5,31039.000000,41487.000000,34629.000000,"Coruña, A",Padrón
150480000001,"15635",15048,7,12940.000000,14739.000000,13763.714286,7,29682.000000,38136.000000,33628.571429,"Coruña, A",Miño
150520000001,"15124",15052,8,10770.000000,12557.000000,11480.000000,8,26709.000000,35755.000000,30103.500000,"Coruña, A",Muxía
150630000003,"15380",15063,4,13571.000000,14317.000000,14079.250000,4,31726.000000,37922.000000,34074.250000,"Coruña, A",Oza-Cesuras
150630000004,"15388",15063,5,12946.000000,14317.000000,13852.600000,5,29642.000000,37922.000000,33187.800000,"Coruña, A",Oza-Cesuras
150630000005,"15387",15063,2,12946.000000,14248.000000,13597.000000,2,29642.000000,31726.000000,30684.000000,"Coruña, A",Oza-Cesuras
150660000001,"15823",15066,6,11916.000000,13089.000000,12435.666667,6,29483.000000,32580.000000,31389.000000,"Coruña, A","Pino, O"
150640000001,"15319",15064,6,12871.000000,14739.000000,13488.000000,6,30774.000000,38136.000000,33577.000000,"Coruña, A",Paderne
150650000001,"15980",15065,6,11814.000000,14547.000000,13214.500000,6,31990.000000,39420.000000,36095.000000,"Coruña, A",Padrón
150660000002,"15823",15066,4,12140.000000,12995.000000,12480.250000,4,31470.000000,35793.000000,33040.750000,"Coruña, A","Pino, O"
150660000003,"15887",15066,6,11916.000000,13579.000000,12653.666667,6,29483.000000,37523.000000,33583.500000,"Coruña, A","Pino, O"
150660000004,"15824",15066,4,11916.000000,13089.000000,12266.000000,4,29483.000000,32320.000000,31235.000000,"Coruña, A","Pino, O"
150110000003,"15939",15011,4,12225.000000,16571.000000,13461.750000,4,29672.000000,42393.000000,34772.000000,"Coruña, A",Boiro
150110000004,"15938",15011,9,11157.000000,16571.000000,12677.111111,9,29795.000000,42393.000000,33802.555556,"Coruña, A",Boiro
150110000005,"15991",15011,2,11951.000000,12339.000000,12145.000000,2,33850.000000,34856.000000,34353.000000,"Coruña, A",Boiro
150310000007,"15139",15031,5,12976.000000,14505.000000,13942.800000,5,26055.000000,35853.000000,32100.200000,"Coruña, A",Culleredo
150110000006,"15990",15011,11,11157.000000,12340.000000,11907.727273,11,29795.000000,34856.000000,33058.818182,"Coruña, A",Boiro
150120000001,"15882",15012,6,11730.000000,13770.000000,12489.666667,6,25983.000000,35612.000000,31402.333333,"Coruña, A",Boqueixón
150130000001,"15865",15013,8,12160.000000,15095.000000,13760.625000,8,29732.000000,43695.000000,36892.250000,"Coruña, A",Brión
150320000001,"15310",15032,2,12753.000000,13257.000000,13005.000000,2,29363.000000,30837.000000,30100.000000,"Coruña, A",Curtis
150130000002,"15280",15013,12,11814.000000,15378.000000,13983.083333,12,33169.000000,43774.000000,38041.250000,"Coruña, A",Brión
150140000001,"15110",15014,4,11742.000000,12560.000000,12112.750000,4,28109.000000,33713.000000,30662.500000,"Coruña, A",Cabana de Bergantiños
150660000005,"15825",15066,4,11916.000000,13579.000000,12577.750000,4,29483.000000,37523.000000,33166.250000,"Coruña, A","Pino, O"
150670000001,"15940",15067,3,12409.000000,13709.000000,12999.333333,3,31735.000000,37033.000000,33610.666667,"Coruña, A","Pobra do Caramiñal, A"
150670000002,"15940",15067,,,,,,,,,,
150670000003,"15940",15067,,,,,,,,,,
150670000004,"15940",15067,3,12409.000000,15199.000000,13496.000000,3,31735.000000,41823.000000,36863.666667,"Coruña, A","Pobra do Caramiñal, A"
150670000005,"15949",15067,6,12409.000000,15199.000000,13311.166667,6,28798.000000,41823.000000,34553.833333,"Coruña, A","Pobra do Caramiñal, A"
150680000001,"15114",15068,,,,,,,,,,
150680000002,"15114",15068,2,12457.000000,13271.000000,12864.000000,2,29271.000000,30421.000000,29846.000000,"Coruña, A",Ponteceso
150690000001,"15614",15069,4,11909.000000,14267.000000,13284.250000,4,30933.000000,36476.000000,33669.000000,"Coruña, A",Pontedeume
150230000001,"15270",15023,6,11219.000000,13425.000000,12301.500000,6,27558.000000,32233.000000,30016.166667,"Coruña, A",Cee
150890000002,"15885",15089,12,11273.000000,16292.000000,13424.583333,12,31571.000000,43545.000000,37295.583333,"Coruña, A",Vedra
150010000001,"15318",15001,18,11934.000000,16052.000000,13738.944444,18,29642.000000,41810.000000,35458.500000,"Coruña, A",Abegondo
150030000001,"15317",15003,8,11321.000000,14317.000000,12859.250000,8,29682.000000,37922.000000,31959.000000,"Coruña, A",Aranga
150050000007,"15690",15005,16,12684.000000,19763.000000,14858.812500,16,30936.000000,62651.000000,39018.375000,"Coruña, A",Arteixo
150100000003,"15816",15010,5,11044.000000,12382.000000,11986.000000,5,26057.000000,29743.000000,28261.400000,"Coruña, A",Boimorto
150210000004,"15182",15021,7,12126.000000,15481.000000,14008.428571,7,26055.000000,41810.000000,34395.142857,"Coruña, A",Carral
150700000004,"15320",15070,11,12490.000000,19365.000000,15493.454545,11,25148.000000,43247.000000,35956.636364,"Coruña, A","Pontes de García Rodríguez, As"
150140000002,"15149",15014,7,11310.000000,12560.000000,11819.571429,7,28109.000000,32074.000000,29955.857143,"Coruña, A",Cabana de Bergantiños
150160000003,"15122",15016,,,,,,,,,,
150160000004,"15122",15016,5,10379.000000,11848.000000,11077.600000,5,24553.000000,29954.000000,27091.000000,"Coruña, A",Camariñas
150220000003,"15357",15022,4,11553.000000,13245.000000,12578.000000,4,25660.000000,28893.000000,27601.000000,"Coruña, A",Cedeira
150180000001,"15613",15018,6,11909.000000,15619.000000,13646.833333,6,28852.000000,40308.000000,33296.333333,"Coruña, A","Capela, A"
150140000003,"15115",15014,5,11562.000000,12962.000000,12182.400000,5,28109.000000,33383.000000,30951.200000,"Coruña, A",Cabana de Bergantiños
150220000004,"15350",15022,3,11553.000000,13245.000000,12591.000000,3,25660.000000,28893.000000,27573.333333,"Coruña, A",Cedeira
150140000004,"15116",15014,3,12189.000000,12962.000000,12536.000000,3,30421.000000,33383.000000,31524.333333,"Coruña, A",Cabana de Bergantiños
150140000005,"15119",15014,3,11534.000000,12962.000000,12318.000000,3,29765.000000,33984.000000,32377.333333,"Coruña, A",Cabana de Bergantiños
150150000002,"15621",15015,4,13479.000000,17060.000000,15017.750000,4,31755.000000,38525.000000,36064.500000,"Coruña, A",Cabanas
150150000003,"15622",15015,4,13482.000000,17060.000000,15160.250000,4,32670.000000,38525.000000,35573.000000,"Coruña, A",Cabanas
150220000001,"15358",15022,6,10273.000000,13245.000000,11839.500000,6,22587.000000,28167.000000,25291.833333,"Coruña, A",Cedeira
150700000002,"15328",15070,7,13005.000000,19365.000000,16122.857143,7,28852.000000,43247.000000,37946.428571,"Coruña, A","Pontes de García Rodríguez, As"
150700000003,"15324",15070,2,13005.000000,15619.000000,14312.000000,2,28852.000000,40308.000000,34580.000000,"Coruña, A","Pontes de García Rodríguez, As"
150220000002,"15347",15022,2,12539.000000,13245.000000,12892.000000,2,27684.000000,28167.000000,27925.500000,"Coruña, A",Cedeira
150220000005,"15555",15022,5,10273.000000,12975.000000,11839.400000,5,22587.000000,28893.000000,26140.000000,"Coruña, A",Cedeira
150690000002,"15614",15069,10,12716.000000,16044.000000,14162.600000,10,29942.000000,38205.000000,34612.700000,"Coruña, A",Pontedeume
150690000003,"15600",15069,6,12716.000000,17060.000000,14326.333333,6,29942.000000,38525.000000,33913.500000,"Coruña, A",Pontedeume
150690000004,"15607",15069,4,13013.000000,16044.000000,14321.750000,4,32759.000000,38205.000000,35295.000000,"Coruña, A",Pontedeume
150700000001,"15329",15070,4,11878.000000,17284.000000,14569.250000,4,28851.000000,41658.000000,36018.500000,"Coruña, A","Pontes de García Rodríguez, As"
150200000004,"15295",15020,6,10939.000000,12353.000000,11795.500000,6,26527.000000,31526.000000,28960.666667,"Coruña, A",Carnota
150220000006,"15359",15022,6,10273.000000,12975.000000,11715.166667,6,22587.000000,28893.000000,25559.333333,"Coruña, A",Cedeira
150250000001,"15569",15025,6,10273.000000,13226.000000,11812.500000,6,22587.000000,28852.000000,25540.500000,"Coruña, A",Cerdido
150310000001,"15199",15031,4,14003.000000,17254.000000,15302.500000,4,26055.000000,49355.000000,36660.250000,"Coruña, A",Culleredo
150270000001,"15316",15027,10,11927.000000,14317.000000,13488.400000,10,28133.000000,37922.000000,32356.000000,"Coruña, A",Coirós
150290000001,"15147",15029,16,9205.000000,12753.000000,11662.062500,16,23442.000000,33713.000000,30227.125000,"Coruña, A",Coristanco
150330000001,"15981",15033,9,11717.000000,15785.000000,12589.222222,9,29886.000000,41487.000000,35543.333333,"Coruña, A",Dodro
150830000001,"15806",15083,7,11044.000000,12940.000000,11905.000000,7,25431.000000,30666.000000,27888.142857,"Coruña, A",Toques
150840000001,"15684",15084,12,11006.000000,13550.000000,12655.166667,12,28529.000000,35536.000000,33126.166667,"Coruña, A",Tordoia
150880000003,"15874",15088,6,12131.000000,13080.000000,12555.166667,6,32258.000000,33846.000000,32974.500000,"Coruña, A",Val do Dubra
150820000001,"15883",15082,22,12063.000000,21893.000000,14188.409091,22,30382.000000,63758.000000,38010.409091,"Coruña, A",Teo
150860000001,"15687",15086,8,12418.000000,13484.000000,13015.250000,8,30436.000000,40219.000000,35596.250000,"Coruña, A",Trazo
150910000004,"15638",15091,4,11909.000000,14267.000000,13051.250000,4,29682.000000,34597.000000,32353.500000,"Coruña, A",Vilarmaior
150230000002,"15299",15023,4,11197.000000,12777.000000,11937.750000,4,27334.000000,32233.000000,29635.250000,"Coruña, A",Cee
150210000005,"15183",15021,4,12626.000000,13334.000000,12953.000000,4,31617.000000,33130.000000,32256.000000,"Coruña, A",Carral
159010000003,"15365",15901,3,11219.000000,11742.000000,11491.666667,3,22942.000000,26559.000000,24536.333333,"Coruña, A",Cariño
150230000003,"15298",15023,2,11197.000000,12777.000000,11987.000000,2,27334.000000,32233.000000,29783.500000,"Coruña, A",Cee
150240000001,"15188",15024,1,13606.000000,13606.000000,13606.000000,1,32712.000000,32712.000000,32712.000000,"Coruña, A",Cerceda
150240000002,"15186",15024,5,11753.000000,13550.000000,12789.200000,5,28529.000000,35536.000000,32872.800000,"Coruña, A",Cerceda
150240000003,"15187",15024,7,12889.000000,14431.000000,13518.857143,7,26055.000000,38338.000000,33465.714286,"Coruña, A",Cerceda
150240000004,"15185",15024,2,13606.000000,14003.000000,13804.500000,2,26055.000000,32712.000000,29383.500000,"Coruña, A",Cerceda
150240000005,"15185",15024,2,13334.000000,13606.000000,13470.000000,2,32712.000000,33130.000000,32921.000000,"Coruña, A",Cerceda
150250000002,"15530",15025,5,10273.000000,13226.000000,11889.600000,5,22587.000000,28503.000000,26062.000000,"Coruña, A",Cerdido
150260000001,"15390",15026,4,12753.000000,14248.000000,13256.250000,4,29642.000000,32311.000000,31129.000000,"Coruña, A",Oza-Cesuras
150700000005,"15326",15070,6,11420.000000,17284.000000,13845.166667,6,24769.000000,41658.000000,30692.833333,"Coruña, A","Pontes de García Rodríguez, As"
150700000006,"15327",15070,2,13496.000000,17284.000000,15390.000000,2,28851.000000,41658.000000,35254.500000,"Coruña, A","Pontes de García Rodríguez, As"
150710000001,"15995",15071,2,11883.000000,12723.000000,12303.000000,2,29350.000000,29688.000000,29519.000000,"Coruña, A",Porto do Son
150710000005,"15998",15071,3,10285.000000,11241.000000,10802.333333,3,28989.000000,30325.000000,29851.666667,"Coruña, A",Porto do Son
150710000002,"15999",15071,5,11883.000000,13543.000000,12641.200000,5,29350.000000,33442.000000,32003.200000,"Coruña, A",Porto do Son
150710000003,"15970",15071,2,12343.000000,12723.000000,12533.000000,2,29688.000000,30046.000000,29867.000000,"Coruña, A",Porto do Son
150710000004,"15979",15071,6,10285.000000,12723.000000,11361.666667,6,28989.000000,33718.000000,30385.166667,"Coruña, A",Porto do Son
150710000006,"15996",15071,7,10878.000000,12880.000000,11584.428571,7,28989.000000,37033.000000,32527.000000,"Coruña, A",Porto do Son
150710000007,"15996",15071,3,10285.000000,10881.000000,10681.333333,3,30241.000000,31271.000000,30612.333333,"Coruña, A",Porto do Son
150710000008,"15995",15071,5,10878.000000,12880.000000,11630.600000,5,30325.000000,37352.000000,33810.000000,"Coruña, A",Porto do Son
150190000008,"15108",15019,17,9205.000000,13589.000000,12198.411765,17,23442.000000,36559.000000,31155.352941,"Coruña, A",Carballo
150850000001,"15822",15085,8,11730.000000,13770.000000,12515.000000,8,25149.000000,35612.000000,30998.750000,"Coruña, A",Touro
150770000001,"15847",15077,5,11904.000000,13080.000000,12355.600000,5,30891.000000,33193.000000,32376.400000,"Coruña, A",Santa Comba
150650000006,"15914",15065,5,12063.000000,13868.000000,12735.000000,5,31572.000000,38385.000000,34977.800000,"Coruña, A",Padrón
150240000006,"15185",15024,8,12582.000000,14431.000000,13303.750000,8,30158.000000,38338.000000,34724.125000,"Coruña, A",Cerceda
150280000001,"15130",15028,2,12057.000000,13425.000000,12741.000000,2,29447.000000,30529.000000,29988.000000,"Coruña, A",Corcubión
